,Date,Weekly_Sales,Temperature,Fuel_Price,CPI,Unemployment,StoreId,IsHoliday
1342,2011-02-25,1967996.71,-0.38353797137277496,3.398,128.13,8.744,d3d9446802a44259755d38e6d163e820,0
1343,2011-03-04,1958003.19,-0.20081776835137638,3.674,128.26475,8.744,d3d9446802a44259755d38e6d163e820,0
1344,2011-03-11,1933469.15,0.19281685299442614,3.63,128.3995,8.744,d3d9446802a44259755d38e6d163e820,0
1345,2011-03-18,1884734.31,0.512712757393908,3.892,128.5121935,8.744,d3d9446802a44259755d38e6d163e820,0
1346,2011-03-25,1815798.85,0.10118565325965954,3.716,128.6160645,8.744,d3d9446802a44259755d38e6d163e820,0
1347,2011-04-01,1827733.18,0.37824803825649855,3.772,128.7199355,8.494,d3d9446802a44259755d38e6d163e820,0
1348,2011-04-08,1870720.73,0.6704919238011097,3.818,128.8238065,8.494,d3d9446802a44259755d38e6d163e820,0
1349,2011-04-15,1781767.22,0.020940578935721602,4.089,128.9107333,8.494,d3d9446802a44259755d38e6d163e820,0
1350,2011-04-22,2004831.14,0.8277288937601771,3.917,128.9553,8.494,d3d9446802a44259755d38e6d163e820,0
1351,2011-04-29,1873646.34,0.6894687994858243,4.151,128.9998667,8.494,d3d9446802a44259755d38e6d163e820,0
1352,2011-05-06,1841369.99,0.6992283355522495,4.193,129.0444333,8.494,d3d9446802a44259755d38e6d163e820,0
1353,2011-05-13,1712995.44,0.7252537650627161,4.202,129.089,8.494,d3d9446802a44259755d38e6d163e820,0
1354,2011-05-20,1720908.01,0.6482618694275866,3.99,129.0756774,8.494,d3d9446802a44259755d38e6d163e820,0
1355,2011-05-27,1743000.38,0.9735797383084152,3.933,129.0623548,8.494,d3d9446802a44259755d38e6d163e820,0
1356,2011-06-03,1792210.89,1.1497935839521973,3.893,129.0490323,8.494,d3d9446802a44259755d38e6d163e820,0
1357,2011-06-10,1740063.1,1.2961866249485696,3.981,129.0357097,8.494,d3d9446802a44259755d38e6d163e820,0
1358,2011-06-17,1817934.76,1.4799912208662378,3.935,129.0432,8.494,d3d9446802a44259755d38e6d163e820,0
1359,2011-06-24,1711813.13,1.628010851207015,3.807,129.0663,8.494,d3d9446802a44259755d38e6d163e820,0
1360,2011-07-01,1751369.75,1.8812165924859268,3.842,129.0894,8.257,d3d9446802a44259755d38e6d163e820,0
1361,2011-07-08,1699708.38,1.5130652042024553,3.793,129.1125,8.257,d3d9446802a44259755d38e6d163e820,0
1362,2011-07-15,1775068.4,1.374262913479969,3.779,129.1338387,8.257,d3d9446802a44259755d38e6d163e820,0
1363,2011-07-22,1774342.61,1.5141495970987253,3.697,129.1507742,8.257,d3d9446802a44259755d38e6d163e820,0
1364,2011-07-29,1745841.33,1.4143854506419378,3.694,129.1677097,8.257,d3d9446802a44259755d38e6d163e820,0
1365,2011-08-05,1886299.98,1.5797553673230254,3.803,129.1846452,8.257,d3d9446802a44259755d38e6d163e820,0
1366,2011-08-12,1917397.63,1.3525750555545801,3.794,129.2015806,8.257,d3d9446802a44259755d38e6d163e820,0
1367,2011-08-19,1954849.68,1.4496282197706944,3.743,129.2405806,8.257,d3d9446802a44259755d38e6d163e820,0
1368,2011-08-26,1728399.07,1.6768085315391397,3.663,129.2832581,8.257,d3d9446802a44259755d38e6d163e820,0
1369,2011-09-02,1758587.35,1.6778929244354088,3.798,129.3259355,8.257,d3d9446802a44259755d38e6d163e820,0
1370,2011-09-09,1670579.82,1.539632830161057,3.771,129.3686129,8.257,d3d9446802a44259755d38e6d163e820,1
1371,2011-09-16,1650894.3,0.9123115396691919,3.784,129.4306,8.257,d3d9446802a44259755d38e6d163e820,0
1372,2011-09-23,1685910.53,1.184494156632819,3.789,129.5183333,8.257,d3d9446802a44259755d38e6d163e820,0
1373,2011-09-30,1627707.31,1.1714814418775854,3.877,129.6060667,8.257,d3d9446802a44259755d38e6d163e820,0
1374,2011-10-07,1788227.6,0.7778468205317833,3.827,129.6938,7.874,d3d9446802a44259755d38e6d163e820,0
1375,2011-10-14,1704753.02,0.5208457041159282,3.698,129.7706452,7.874,d3d9446802a44259755d38e6d163e820,0
1376,2011-10-21,1745928.56,0.93508379049085,3.842,129.7821613,7.874,d3d9446802a44259755d38e6d163e820,0
1377,2011-10-28,1771792.97,0.6574792090458768,3.843,129.7936774,7.874,d3d9446802a44259755d38e6d163e820,0
1378,2011-11-04,1904438.59,0.4286723079330266,3.828,129.8051935,7.874,d3d9446802a44259755d38e6d163e820,0
1379,2011-11-11,2076570.84,-0.2919067716380084,3.677,129.8167097,7.874,d3d9446802a44259755d38e6d163e820,0
1380,2011-11-18,1869087.85,-0.09183628227629889,3.669,129.8268333,7.874,d3d9446802a44259755d38e6d163e820,0
1381,2011-11-25,2950198.64,0.0008793103547373106,3.76,129.8364,7.874,d3d9446802a44259755d38e6d163e820,1
1382,2011-12-02,2068097.18,-0.1829252855629309,3.701,129.8459667,7.874,d3d9446802a44259755d38e6d163e820,0
1383,2011-12-09,2429310.9,-0.9804962607690958,3.644,129.8555333,7.874,d3d9446802a44259755d38e6d163e820,0
1384,2011-12-16,2555031.18,-0.5494500845019977,3.489,129.8980645,7.874,d3d9446802a44259755d38e6d163e820,0
1385,2011-12-23,3487986.89,-0.6671067137472309,3.541,129.9845484,7.874,d3d9446802a44259755d38e6d163e820,0
1386,2011-12-30,1930690.37,-0.6367437126516867,3.428,130.0710323,7.874,d3d9446802a44259755d38e6d163e820,1
1387,2012-01-06,1683401.78,-0.04412299484044389,3.443,130.1575161,7.545,d3d9446802a44259755d38e6d163e820,0
1388,2012-01-13,1711562.73,-0.5239668514396661,3.477,130.244,7.545,d3d9446802a44259755d38e6d163e820,0
1389,2012-01-20,1675562.94,-0.33365589814438157,3.66,130.2792258,7.545,d3d9446802a44259755d38e6d163e820,0
1390,2012-01-27,1632406.0,-0.38353797137277496,3.675,130.3144516,7.545,d3d9446802a44259755d38e6d163e820,0
1391,2012-02-03,1867403.01,-0.2067819292808582,3.543,130.3496774,7.545,d3d9446802a44259755d38e6d163e820,0
1392,2012-02-10,2218595.8,-0.26750793147194646,3.722,130.3849032,7.545,d3d9446802a44259755d38e6d163e820,1
1393,2012-02-17,2168709.76,-0.35480155962163545,3.781,130.4546207,7.545,d3d9446802a44259755d38e6d163e820,0
1394,2012-02-24,2039415.74,-0.25178423447603937,3.95,130.5502069,7.545,d3d9446802a44259755d38e6d163e820,0
1395,2012-03-02,1990371.02,-0.1650328027744854,3.882,130.6457931,7.545,d3d9446802a44259755d38e6d163e820,0
1396,2012-03-09,1917483.1,-0.16340621343008122,3.963,130.7413793,7.545,d3d9446802a44259755d38e6d163e820,0
1397,2012-03-16,1930814.66,0.07841340243800145,4.273,130.8261935,7.545,d3d9446802a44259755d38e6d163e820,0
1398,2012-03-23,1837457.69,-0.22359001917303448,4.288,130.8966452,7.545,d3d9446802a44259755d38e6d163e820,0
1399,2012-03-30,1815760.42,0.3934295388042706,4.294,130.9670968,7.545,d3d9446802a44259755d38e6d163e820,0
1400,2012-04-06,2163384.17,0.28878562431427035,4.282,131.0375484,7.382,d3d9446802a44259755d38e6d163e820,0
1401,2012-04-13,1974687.51,0.5213879005640631,4.254,131.108,7.382,d3d9446802a44259755d38e6d163e820,0
1402,2012-04-20,1777166.53,0.3842121991859804,4.111,131.1173333,7.382,d3d9446802a44259755d38e6d163e820,0
1403,2012-04-27,1712987.56,1.0543670090804873,4.088,131.1266667,7.382,d3d9446802a44259755d38e6d163e820,0
1404,2012-05-04,1821364.42,0.8868283066068604,4.058,131.136,7.382,d3d9446802a44259755d38e6d163e820,0
1405,2012-05-11,1792345.3,0.8331508582415239,4.186,131.1453333,7.382,d3d9446802a44259755d38e6d163e820,0
1406,2012-05-18,1795152.73,1.329802804732922,4.308,131.0983226,7.382,d3d9446802a44259755d38e6d163e820,0
1407,2012-05-25,1830939.1,1.3753473063762383,4.127,131.0287742,7.382,d3d9446802a44259755d38e6d163e820,0
1408,2012-06-01,1767471.48,1.0516560268398139,4.277,130.9592258,7.382,d3d9446802a44259755d38e6d163e820,0
1409,2012-06-08,1840491.41,1.4208918080195545,4.103,130.8896774,7.382,d3d9446802a44259755d38e6d163e820,0
1410,2012-06-15,1811562.88,1.5136074006505904,4.144,130.8295333,7.382,d3d9446802a44259755d38e6d163e820,0
1411,2012-06-22,1755334.18,1.5862617247006423,4.014,130.7929,7.382,d3d9446802a44259755d38e6d163e820,0
1412,2012-06-29,1707481.9,1.664338013232041,3.875,130.7562667,7.382,d3d9446802a44259755d38e6d163e820,0
1413,2012-07-06,1805999.79,1.4208918080195545,3.666,130.7196333,7.17,d3d9446802a44259755d38e6d163e820,0
1414,2012-07-13,1765571.91,1.5797553673230254,3.723,130.683,7.17,d3d9446802a44259755d38e6d163e820,0
1415,2012-07-20,1869967.03,1.2896802675709536,3.589,130.7012903,7.17,d3d9446802a44259755d38e6d163e820,0
1416,2012-07-27,1817603.66,1.264197034508622,3.769,130.7195806,7.17,d3d9446802a44259755d38e6d163e820,0
1417,2012-08-03,1939440.09,1.3064883574631299,3.595,130.737871,7.17,d3d9446802a44259755d38e6d163e820,0
1418,2012-08-10,1880436.94,1.6328906192402277,3.811,130.7561613,7.17,d3d9446802a44259755d38e6d163e820,0
1419,2012-08-17,1827797.4,1.5271623118539581,4.002,130.7909677,7.17,d3d9446802a44259755d38e6d163e820,0
1420,2012-08-24,1764984.15,1.183951960184684,4.055,130.8381613,7.17,d3d9446802a44259755d38e6d163e820,0
1421,2012-08-31,1650285.54,1.4263137725009014,3.886,130.8853548,7.17,d3d9446802a44259755d38e6d163e820,0
1422,2012-09-07,1708283.28,1.2148571577283624,4.124,130.9325484,7.17,d3d9446802a44259755d38e6d163e820,1
1423,2012-09-14,1640168.99,0.9654467915863941,3.966,130.9776667,7.17,d3d9446802a44259755d38e6d163e820,0
1424,2012-09-21,1671857.57,1.1530467626410057,4.125,131.0103333,7.17,d3d9446802a44259755d38e6d163e820,0
1425,2012-09-28,1694862.41,1.1850363530809533,3.966,131.043,7.17,d3d9446802a44259755d38e6d163e820,0
1426,2012-10-05,1758971.38,1.09611613558686,4.132,131.0756667,6.943,d3d9446802a44259755d38e6d163e820,0
1427,2012-10-12,1713889.11,0.8331508582415239,4.468,131.1083333,6.943,d3d9446802a44259755d38e6d163e820,0
1428,2012-10-19,1734834.82,0.6531416374607983,4.449,131.1499677,6.943,d3d9446802a44259755d38e6d163e820,0
1429,2012-10-26,1744349.05,0.5333162224230268,4.301,131.1930968,6.943,d3d9446802a44259755d38e6d163e820,0
1430,2010-02-05,1528008.64,-0.7928962897144846,2.572,214.4248812,7.368,6512bd43d9caa6e02c990b0a82652dca,0
1431,2010-02-12,1574684.08,-0.6860835894319459,2.548,214.5747916,7.368,6512bd43d9caa6e02c990b0a82652dca,1
1432,2010-02-19,1503298.7,-0.6703598924360392,2.514,214.6198868,7.368,6512bd43d9caa6e02c990b0a82652dca,0
1433,2010-02-26,1336404.65,-0.42691368722355233,2.561,214.6475127,7.368,6512bd43d9caa6e02c990b0a82652dca,0
1434,2010-03-05,1426622.65,-0.3634767027917907,2.625,214.6751386,7.368,6512bd43d9caa6e02c990b0a82652dca,0
1435,2010-03-12,1331883.16,0.18631049561680932,2.667,214.7027646,7.368,6512bd43d9caa6e02c990b0a82652dca,0
1436,2010-03-19,1364207.0,0.04588161554991851,2.72,214.5301219,7.368,6512bd43d9caa6e02c990b0a82652dca,0
1437,2010-03-26,1245624.27,-0.13954956971215352,2.732,214.3241011,7.368,6512bd43d9caa6e02c990b0a82652dca,0
1438,2010-04-02,1446210.26,0.2980029639325606,2.719,214.1180803,7.343,6512bd43d9caa6e02c990b0a82652dca,0
1439,2010-04-09,1470308.32,0.48289195274649804,2.77,213.9120595,7.343,6512bd43d9caa6e02c990b0a82652dca,0
1440,2010-04-16,1323243.35,0.3874653778747888,2.808,213.7726889,7.343,6512bd43d9caa6e02c990b0a82652dca,0
1441,2010-04-23,1283766.55,0.4178283789703329,2.795,213.7221852,7.343,6512bd43d9caa6e02c990b0a82652dca,0
1442,2010-04-30,1239766.89,0.5674745986555136,2.78,213.6716815,7.343,6512bd43d9caa6e02c990b0a82652dca,0
1443,2010-05-07,1312329.78,0.8082098216273267,2.835,213.6211778,7.343,6512bd43d9caa6e02c990b0a82652dca,0
1444,2010-05-14,1266796.13,0.9204444863912129,2.854,213.6196139,7.343,6512bd43d9caa6e02c990b0a82652dca,0
1445,2010-05-21,1271646.62,0.884117324366187,2.826,213.9116886,7.343,6512bd43d9caa6e02c990b0a82652dca,0
1446,2010-05-28,1264272.52,1.0315947582588292,2.759,214.2037634,7.343,6512bd43d9caa6e02c990b0a82652dca,0
1447,2010-06-04,1396322.19,1.029968168914425,2.705,214.4958382,7.343,6512bd43d9caa6e02c990b0a82652dca,0
1448,2010-06-11,1339570.85,1.2007600500768603,2.668,214.787913,7.343,6512bd43d9caa6e02c990b0a82652dca,0
1449,2010-06-18,1336522.92,1.2723299812306423,2.637,214.7858259,7.343,6512bd43d9caa6e02c990b0a82652dca,0
1450,2010-06-25,1262025.08,1.292391249811627,2.653,214.6660741,7.343,6512bd43d9caa6e02c990b0a82652dca,0
1451,2010-07-02,1302600.14,1.2159415506246325,2.669,214.5463222,7.346,6512bd43d9caa6e02c990b0a82652dca,0
1452,2010-07-09,1280156.47,1.2116039790395547,2.642,214.4265704,7.346,6512bd43d9caa6e02c990b0a82652dca,0
1453,2010-07-16,1290609.54,1.3140791077370158,2.623,214.4176476,7.346,6512bd43d9caa6e02c990b0a82652dca,0
1454,2010-07-23,1244390.03,1.2961866249485696,2.608,214.5564968,7.346,6512bd43d9caa6e02c990b0a82652dca,0
1455,2010-07-30,1250178.89,1.2251588902429227,2.64,214.695346,7.346,6512bd43d9caa6e02c990b0a82652dca,0
1456,2010-08-06,1369634.92,1.402999325231109,2.627,214.8341952,7.346,6512bd43d9caa6e02c990b0a82652dca,0
1457,2010-08-13,1384339.1,1.46752070255914,2.692,214.9730444,7.346,6512bd43d9caa6e02c990b0a82652dca,0
1458,2010-08-20,1430192.37,1.5325842763353057,2.664,214.9314191,7.346,6512bd43d9caa6e02c990b0a82652dca,0
1459,2010-08-27,1311263.07,1.4658941132147356,2.619,214.8897938,7.346,6512bd43d9caa6e02c990b0a82652dca,0
1460,2010-09-03,1303914.27,1.3162478935295543,2.577,214.8481685,7.346,6512bd43d9caa6e02c990b0a82652dca,0
1461,2010-09-10,1231428.46,1.1530467626410057,2.565,214.8065431,7.346,6512bd43d9caa6e02c990b0a82652dca,1
1462,2010-09-17,1215676.31,1.213230568383959,2.582,214.8322484,7.346,6512bd43d9caa6e02c990b0a82652dca,0
1463,2010-09-24,1170103.25,0.9052629858434409,2.624,214.9084516,7.346,6512bd43d9caa6e02c990b0a82652dca,0
1464,2010-10-01,1182490.46,0.7832687850131301,2.603,214.9846548,7.564,6512bd43d9caa6e02c990b0a82652dca,0
1465,2010-10-08,1293472.8,0.43626305820691264,2.633,215.060858,7.564,6512bd43d9caa6e02c990b0a82652dca,0
1466,2010-10-15,1175003.67,0.5853670814439591,2.72,215.1293114,7.564,6512bd43d9caa6e02c990b0a82652dca,0
1467,2010-10-22,1169831.38,0.6471774765313165,2.725,215.17839,7.564,6512bd43d9caa6e02c990b0a82652dca,0
1468,2010-10-29,1195036.0,0.7344711046810055,2.716,215.2274686,7.564,6512bd43d9caa6e02c990b0a82652dca,0
1469,2010-11-05,1332759.13,0.2031185855089856,2.689,215.2765472,7.564,6512bd43d9caa6e02c990b0a82652dca,0
1470,2010-11-12,1281675.6,0.16679142348396003,2.728,215.3256258,7.564,6512bd43d9caa6e02c990b0a82652dca,0
1471,2010-11-19,1292346.57,-0.11027096151287898,2.771,215.2074519,7.564,6512bd43d9caa6e02c990b0a82652dca,0
1472,2010-11-26,1757242.51,0.5007844355349442,2.735,215.0614025,7.564,6512bd43d9caa6e02c990b0a82652dca,1
1473,2010-12-03,1380522.64,-0.2582905918536562,2.708,214.9153531,7.564,6512bd43d9caa6e02c990b0a82652dca,0
1474,2010-12-10,1564516.43,-0.3976350790242778,2.843,214.7693037,7.564,6512bd43d9caa6e02c990b0a82652dca,0
1475,2010-12-17,1843971.15,-0.3271495407667647,2.869,214.704919,7.564,6512bd43d9caa6e02c990b0a82652dca,0
1476,2010-12-24,2306265.36,-0.0723172101434492,2.886,214.7017828,7.564,6512bd43d9caa6e02c990b0a82652dca,0
1477,2010-12-31,1172003.1,-0.3054616828413762,2.943,214.6986466,7.564,6512bd43d9caa6e02c990b0a82652dca,1
1478,2011-01-07,1178905.44,-0.33799346972945915,2.976,214.6955104,7.551,6512bd43d9caa6e02c990b0a82652dca,0
1479,2011-01-14,1194449.78,-0.8308500410839144,2.983,214.7470729,7.551,6512bd43d9caa6e02c990b0a82652dca,0
1480,2011-01-21,1187776.19,-0.49631483258479586,3.016,215.1268275,7.551,6512bd43d9caa6e02c990b0a82652dca,0
1481,2011-01-28,1100418.69,-0.5217980656471274,3.01,215.5065821,7.551,6512bd43d9caa6e02c990b0a82652dca,0
1482,2011-02-04,1422546.05,-0.7316280910752617,2.989,215.8863367,7.551,6512bd43d9caa6e02c990b0a82652dca,0
1483,2011-02-11,1419236.9,-0.8704303817977487,3.022,216.2660913,7.551,6512bd43d9caa6e02c990b0a82652dca,1
1484,2011-02-18,1554747.15,0.04533941910178391,3.045,216.5843571,7.551,6512bd43d9caa6e02c990b0a82652dca,0
1485,2011-02-25,1323999.36,0.4378896475513168,3.065,216.8780275,7.551,6512bd43d9caa6e02c990b0a82652dca,0
1486,2011-03-04,1399456.99,0.3164376431691411,3.288,217.1716979,7.551,6512bd43d9caa6e02c990b0a82652dca,0
1487,2011-03-11,1314557.31,0.14239258331789773,3.459,217.4653683,7.551,6512bd43d9caa6e02c990b0a82652dca,0
1488,2011-03-18,1391813.69,0.5154237396345813,3.488,217.7235226,7.551,6512bd43d9caa6e02c990b0a82652dca,0
1489,2011-03-25,1229777.24,0.708987871618674,3.473,217.9674705,7.551,6512bd43d9caa6e02c990b0a82652dca,0
1490,2011-04-01,1258674.12,0.4574087196841665,3.524,218.2114184,7.574,6512bd43d9caa6e02c990b0a82652dca,0
1491,2011-04-08,1327401.06,0.6997705320003837,3.622,218.4553663,7.574,6512bd43d9caa6e02c990b0a82652dca,0
1492,2011-04-15,1312905.8,0.8662248415777415,3.743,218.6788642,7.574,6512bd43d9caa6e02c990b0a82652dca,0
1493,2011-04-22,1388118.53,0.9567716484162389,3.807,218.851237,7.574,6512bd43d9caa6e02c990b0a82652dca,0
1494,2011-04-29,1357589.89,1.0467762588066012,3.81,219.0236099,7.574,6512bd43d9caa6e02c990b0a82652dca,0
1495,2011-05-06,1331453.41,0.5815717063070165,3.906,219.1959827,7.574,6512bd43d9caa6e02c990b0a82652dca,0
1496,2011-05-13,1277959.42,1.0988271178275342,3.899,219.3683556,7.574,6512bd43d9caa6e02c990b0a82652dca,0
1497,2011-05-20,1239466.97,0.884117324366187,3.907,219.127216,7.574,6512bd43d9caa6e02c990b0a82652dca,0
1498,2011-05-27,1216876.52,1.3525750555545801,3.786,218.8860765,7.574,6512bd43d9caa6e02c990b0a82652dca,0
1499,2011-06-03,1343637.0,1.38131146730572,3.699,218.6449369,7.574,6512bd43d9caa6e02c990b0a82652dca,0
1500,2011-06-10,1314626.75,1.3623345916210055,3.648,218.4037974,7.574,6512bd43d9caa6e02c990b0a82652dca,0
1501,2011-06-17,1337506.74,1.47673804217743,3.637,218.3551748,7.574,6512bd43d9caa6e02c990b0a82652dca,0
1502,2011-06-24,1254587.84,1.3807692708575852,3.594,218.45094,7.574,6512bd43d9caa6e02c990b0a82652dca,0
1503,2011-07-01,1297472.06,1.3970351643016272,3.524,218.5467052,7.567,6512bd43d9caa6e02c990b0a82652dca,0
1504,2011-07-08,1334627.96,1.4371577014635957,3.48,218.6424704,7.567,6512bd43d9caa6e02c990b0a82652dca,0
1505,2011-07-15,1266546.73,1.4984259001028182,3.575,218.7275216,7.567,6512bd43d9caa6e02c990b0a82652dca,0
1506,2011-07-22,1290576.44,1.4713160776960825,3.651,218.7857881,7.567,6512bd43d9caa6e02c990b0a82652dca,0
1507,2011-07-29,1212938.67,1.561320688086445,3.682,218.8440545,7.567,6512bd43d9caa6e02c990b0a82652dca,0
1508,2011-08-05,1403198.94,1.592768082078259,3.684,218.9023209,7.567,6512bd43d9caa6e02c990b0a82652dca,0
1509,2011-08-12,1354188.43,1.6068651897297612,3.638,218.9605873,7.567,6512bd43d9caa6e02c990b0a82652dca,0
1510,2011-08-19,1484169.74,1.564031670327119,3.554,219.023271,7.567,6512bd43d9caa6e02c990b0a82652dca,0
1511,2011-08-26,1304706.75,1.541259419505461,3.523,219.0866908,7.567,6512bd43d9caa6e02c990b0a82652dca,0
1512,2011-09-02,1297792.41,1.6686755848171186,3.533,219.1501106,7.567,6512bd43d9caa6e02c990b0a82652dca,0
1513,2011-09-09,1249439.95,1.31462130418515,3.546,219.2135305,7.567,6512bd43d9caa6e02c990b0a82652dca,1
1514,2011-09-16,1270816.01,1.3254652331478445,3.526,219.3972867,7.567,6512bd43d9caa6e02c990b0a82652dca,0
1515,2011-09-23,1235775.15,1.1644328880518344,3.467,219.7414914,7.567,6512bd43d9caa6e02c990b0a82652dca,0
1516,2011-09-30,1190515.83,1.28696928533028,3.355,220.085696,7.567,6512bd43d9caa6e02c990b0a82652dca,0
1517,2011-10-07,1346271.06,0.884117324366187,3.285,220.4299007,7.197,6512bd43d9caa6e02c990b0a82652dca,0
1518,2011-10-14,1286388.96,0.8076676251791924,3.274,220.7486167,7.197,6512bd43d9caa6e02c990b0a82652dca,0
1519,2011-10-21,1325107.53,0.5555462767965499,3.353,220.9144005,7.197,6512bd43d9caa6e02c990b0a82652dca,0
1520,2011-10-28,1310684.1,0.650430655220125,3.372,221.0801842,7.197,6512bd43d9caa6e02c990b0a82652dca,0
1521,2011-11-04,1458287.38,0.02527815052079961,3.332,221.245968,7.197,6512bd43d9caa6e02c990b0a82652dca,0
1522,2011-11-11,1366053.69,0.19173246009815695,3.297,221.4117517,7.197,6512bd43d9caa6e02c990b0a82652dca,0
1523,2011-11-18,1315091.63,0.2985451603806956,3.308,221.6432852,7.197,6512bd43d9caa6e02c990b0a82652dca,0
1524,2011-11-25,1848953.48,0.5078329893606953,3.236,221.9011185,7.197,6512bd43d9caa6e02c990b0a82652dca,1
1525,2011-12-02,1399322.44,-0.20461314348831938,3.172,222.1589519,7.197,6512bd43d9caa6e02c990b0a82652dca,0
1526,2011-12-09,1646655.94,-0.5440281200206505,3.158,222.4167852,7.197,6512bd43d9caa6e02c990b0a82652dca,0
1527,2011-12-16,1783910.06,-0.052798138010599516,3.159,222.6426418,7.197,6512bd43d9caa6e02c990b0a82652dca,0
1528,2011-12-23,2213518.5,-0.3455842200033452,3.112,222.8258628,7.197,6512bd43d9caa6e02c990b0a82652dca,0
1529,2011-12-30,1352084.21,-0.6399968913404951,3.129,223.0090839,7.197,6512bd43d9caa6e02c990b0a82652dca,1
1530,2012-01-06,1283885.55,-0.33745127328132457,3.157,223.1923049,6.833,6512bd43d9caa6e02c990b0a82652dca,0
1531,2012-01-13,1264736.59,-0.4101055973313761,3.261,223.3755259,6.833,6512bd43d9caa6e02c990b0a82652dca,0
1532,2012-01-20,1207303.29,-0.2295541801025163,3.268,223.4700552,6.833,6512bd43d9caa6e02c990b0a82652dca,0
1533,2012-01-27,1162675.85,-0.12491026561251643,3.29,223.5645845,6.833,6512bd43d9caa6e02c990b0a82652dca,0
1534,2012-02-03,1376732.18,-0.022977333363189998,3.36,223.6591137,6.833,6512bd43d9caa6e02c990b0a82652dca,0
1535,2012-02-10,1574287.76,-0.45727668831909646,3.409,223.753643,6.833,6512bd43d9caa6e02c990b0a82652dca,1
1536,2012-02-17,1569607.94,-0.42799808011982154,3.51,223.9170153,6.833,6512bd43d9caa6e02c990b0a82652dca,0
1537,2012-02-24,1379473.03,0.024193757624530014,3.555,224.1320199,6.833,6512bd43d9caa6e02c990b0a82652dca,0
1538,2012-03-02,1438383.44,0.10552322484473717,3.63,224.3470245,6.833,6512bd43d9caa6e02c990b0a82652dca,0
1539,2012-03-09,1413382.76,0.04208624041297549,3.669,224.5620291,6.833,6512bd43d9caa6e02c990b0a82652dca,0
1540,2012-03-16,1441884.28,0.19227465654629117,3.734,224.7166953,6.833,6512bd43d9caa6e02c990b0a82652dca,0
1541,2012-03-23,1300593.61,0.35222260874603206,3.787,224.7909104,6.833,6512bd43d9caa6e02c990b0a82652dca,0
1542,2012-03-30,1300104.03,0.5186769183233898,3.845,224.8651254,6.833,6512bd43d9caa6e02c990b0a82652dca,0
1543,2012-04-06,1596325.01,0.7333867117847364,3.891,224.9393405,6.664,6512bd43d9caa6e02c990b0a82652dca,0
1544,2012-04-13,1472752.01,0.6547682268052025,3.891,225.0135556,6.664,6512bd43d9caa6e02c990b0a82652dca,0
1545,2012-04-20,1315356.99,0.6130191002988298,3.877,225.0689541,6.664,6512bd43d9caa6e02c990b0a82652dca,0
1546,2012-04-27,1236238.29,0.6905531923820943,3.814,225.1243526,6.664,6512bd43d9caa6e02c990b0a82652dca,0
1547,2012-05-04,1370251.22,0.9979785784744767,3.749,225.1797511,6.664,6512bd43d9caa6e02c990b0a82652dca,0
1548,2012-05-11,1300147.07,0.7843531779093993,3.688,225.2351496,6.664,6512bd43d9caa6e02c990b0a82652dca,0
1549,2012-05-18,1352442.31,0.6433821013943739,3.63,225.2512024,6.664,6512bd43d9caa6e02c990b0a82652dca,0
1550,2012-05-25,1297335.87,0.9638202022419899,3.561,225.2515168,6.664,6512bd43d9caa6e02c990b0a82652dca,0
1551,2012-06-01,1361595.33,1.1389496549895028,3.501,225.2518313,6.664,6512bd43d9caa6e02c990b0a82652dca,0
1552,2012-06-08,1414343.53,1.1622641022592952,3.452,225.2521458,6.664,6512bd43d9caa6e02c990b0a82652dca,0
1553,2012-06-15,1417875.42,1.3178744828739584,3.393,225.2644795,6.664,6512bd43d9caa6e02c990b0a82652dca,0
1554,2012-06-22,1355680.3,1.2251588902429227,3.346,225.3068615,6.664,6512bd43d9caa6e02c990b0a82652dca,0
1555,2012-06-29,1297028.6,1.474569256384891,3.286,225.3492435,6.664,6512bd43d9caa6e02c990b0a82652dca,0
1556,2012-07-06,1461129.94,1.2349184263093471,3.227,225.3916254,6.334,6512bd43d9caa6e02c990b0a82652dca,0
1557,2012-07-13,1320239.51,1.181783174392145,3.256,225.4340074,6.334,6512bd43d9caa6e02c990b0a82652dca,0
1558,2012-07-20,1344483.81,1.1790721921514715,3.311,225.4438827,6.334,6512bd43d9caa6e02c990b0a82652dca,0
1559,2012-07-27,1272395.02,1.3428155194881557,3.407,225.4537579,6.334,6512bd43d9caa6e02c990b0a82652dca,0
1560,2012-08-03,1399341.07,1.4246871831564971,3.417,225.4636332,6.334,6512bd43d9caa6e02c990b0a82652dca,0
1561,2012-08-10,1388973.65,1.3851068424426627,3.494,225.4735085,6.334,6512bd43d9caa6e02c990b0a82652dca,0
1562,2012-08-17,1421307.2,1.46752070255914,3.571,225.5558664,6.334,6512bd43d9caa6e02c990b0a82652dca,0
1563,2012-08-24,1409515.73,1.22027912220971,3.62,225.6925864,6.334,6512bd43d9caa6e02c990b0a82652dca,0
1564,2012-08-31,1372872.35,1.400288342990435,3.638,225.8293063,6.334,6512bd43d9caa6e02c990b0a82652dca,0
1565,2012-09-07,1304584.4,1.3287184118366528,3.73,225.9660263,6.334,6512bd43d9caa6e02c990b0a82652dca,1
1566,2012-09-14,1267675.05,1.0272571866737517,3.717,226.1122067,6.334,6512bd43d9caa6e02c990b0a82652dca,0
