,Weekly_Sales,Temperature,Fuel_Price,CPI,Unemployment,StoreId,IsHoliday
1043,1261693.16,51.07,2.735,215.1077548,6.433,c9f0f895fb98ab9159f51fd0297e236d,1
1044,952766.93,42.85,2.708,214.9616381,6.433,c9f0f895fb98ab9159f51fd0297e236d,0
1045,1069061.63,42.47,2.843,214.8155214,6.433,c9f0f895fb98ab9159f51fd0297e236d,0
1046,1220579.55,45.03,2.869,214.7510843,6.433,c9f0f895fb98ab9159f51fd0297e236d,0
1047,1511641.09,45.67,2.886,214.7479069,6.433,c9f0f895fb98ab9159f51fd0297e236d,0
1048,773586.49,41.47,2.943,214.7447295,6.433,c9f0f895fb98ab9159f51fd0297e236d,1
1049,873065.23,35.77,2.976,214.7415521,6.262,c9f0f895fb98ab9159f51fd0297e236d,0
1050,809646.66,31.62,2.983,214.7930991,6.262,c9f0f895fb98ab9159f51fd0297e236d,0
1051,822668.23,42.06,3.016,215.1729926,6.262,c9f0f895fb98ab9159f51fd0297e236d,0
1052,782256.66,39.26,3.01,215.5528862,6.262,c9f0f895fb98ab9159f51fd0297e236d,0
1053,944594.78,24.48,2.989,215.9327797,6.262,c9f0f895fb98ab9159f51fd0297e236d,0
1054,996147.39,28.26,3.022,216.3126733,6.262,c9f0f895fb98ab9159f51fd0297e236d,1
1055,1065108.64,50.64,3.045,216.6310383,6.262,c9f0f895fb98ab9159f51fd0297e236d,0
1056,917317.15,51.29,3.065,216.9247918,6.262,c9f0f895fb98ab9159f51fd0297e236d,0
1057,935266.43,53.18,3.288,217.2185454,6.262,c9f0f895fb98ab9159f51fd0297e236d,0
1058,900387.29,49.14,3.459,217.512299,6.262,c9f0f895fb98ab9159f51fd0297e236d,0
1059,898289.14,56.68,3.488,217.7705442,6.262,c9f0f895fb98ab9159f51fd0297e236d,0
1060,827968.36,59.74,3.473,218.0145862,6.262,c9f0f895fb98ab9159f51fd0297e236d,0
1061,878762.3,49.86,3.524,218.2586281,6.297,c9f0f895fb98ab9159f51fd0297e236d,0
1062,949825.83,65.62,3.622,218.50267,6.297,c9f0f895fb98ab9159f51fd0297e236d,0
1063,908278.74,63.55,3.743,218.7262524,6.297,c9f0f895fb98ab9159f51fd0297e236d,0
1064,937473.13,65.11,3.807,218.8986857,6.297,c9f0f895fb98ab9159f51fd0297e236d,0
1065,855014.77,62.29,3.81,219.071119,6.297,c9f0f895fb98ab9159f51fd0297e236d,0
1066,941457.34,58.92,3.906,219.2435524,6.297,c9f0f895fb98ab9159f51fd0297e236d,0
1067,895763.41,72.96,3.899,219.4159857,6.297,c9f0f895fb98ab9159f51fd0297e236d,0
1068,836049.89,65.54,3.907,219.1746922,6.297,c9f0f895fb98ab9159f51fd0297e236d,0
1069,857939.41,73.14,3.786,218.9333986,6.297,c9f0f895fb98ab9159f51fd0297e236d,0
1070,929222.16,82.05,3.699,218.6921051,6.297,c9f0f895fb98ab9159f51fd0297e236d,0
1071,897309.41,82.21,3.648,218.4508115,6.297,c9f0f895fb98ab9159f51fd0297e236d,0
1072,922048.41,84.73,3.637,218.4021448,6.297,c9f0f895fb98ab9159f51fd0297e236d,0
1073,864881.24,83.94,3.594,218.4979481,6.297,c9f0f895fb98ab9159f51fd0297e236d,0
1074,883683.35,87.26,3.524,218.5937514,6.425,c9f0f895fb98ab9159f51fd0297e236d,0
1075,861965.12,83.57,3.48,218.6895548,6.425,c9f0f895fb98ab9159f51fd0297e236d,0
1076,849925.37,84.26,3.575,218.7746217,6.425,c9f0f895fb98ab9159f51fd0297e236d,0
1077,829902.42,85.46,3.651,218.8328475,6.425,c9f0f895fb98ab9159f51fd0297e236d,0
1078,807082.19,86.46,3.682,218.8910733,6.425,c9f0f895fb98ab9159f51fd0297e236d,0
1079,892393.77,85.15,3.684,218.9492991,6.425,c9f0f895fb98ab9159f51fd0297e236d,0
1080,856796.1,86.05,3.638,219.0075249,6.425,c9f0f895fb98ab9159f51fd0297e236d,0
1081,895066.5,82.92,3.554,219.0701968,6.425,c9f0f895fb98ab9159f51fd0297e236d,0
1082,912542.82,84.69,3.523,219.1336097,6.425,c9f0f895fb98ab9159f51fd0297e236d,0
1083,891387.14,84.77,3.533,219.1970226,6.425,c9f0f895fb98ab9159f51fd0297e236d,0
1084,848358.09,69.01,3.546,219.2604355,6.425,c9f0f895fb98ab9159f51fd0297e236d,1
1085,870971.82,69.09,3.526,219.4442443,6.425,c9f0f895fb98ab9159f51fd0297e236d,0
1086,806444.29,68.72,3.467,219.788581,6.425,c9f0f895fb98ab9159f51fd0297e236d,0
1087,809049.37,72.2,3.355,220.1329176,6.425,c9f0f895fb98ab9159f51fd0297e236d,0
1088,929976.55,67.61,3.285,220.4772543,6.123,c9f0f895fb98ab9159f51fd0297e236d,0
1089,863188.26,61.74,3.274,220.7960935,6.123,c9f0f895fb98ab9159f51fd0297e236d,0
1090,905984.49,59.97,3.353,220.9619484,6.123,c9f0f895fb98ab9159f51fd0297e236d,0
1091,876712.31,56.86,3.372,221.1278032,6.123,c9f0f895fb98ab9159f51fd0297e236d,0
1092,947815.05,49.68,3.332,221.2936581,6.123,c9f0f895fb98ab9159f51fd0297e236d,0
1093,917088.48,50.56,3.297,221.4595129,6.123,c9f0f895fb98ab9159f51fd0297e236d,0
1094,897032.19,51.72,3.308,221.6911738,6.123,c9f0f895fb98ab9159f51fd0297e236d,0
1095,1235163.86,49.61,3.236,221.9491571,6.123,c9f0f895fb98ab9159f51fd0297e236d,1
1096,986601.46,40.82,3.172,222.2071405,6.123,c9f0f895fb98ab9159f51fd0297e236d,0
1097,1051922.95,30.51,3.158,222.4651238,6.123,c9f0f895fb98ab9159f51fd0297e236d,0
1098,1118163.94,39.79,3.159,222.6910959,6.123,c9f0f895fb98ab9159f51fd0297e236d,0
1099,1462254.05,38.16,3.112,222.8743862,6.123,c9f0f895fb98ab9159f51fd0297e236d,0
1100,858572.22,36.33,3.129,223.0576765,6.123,c9f0f895fb98ab9159f51fd0297e236d,1
1101,872113.23,43.47,3.157,223.2409668,5.825,c9f0f895fb98ab9159f51fd0297e236d,0
1102,817661.76,36.46,3.261,223.4242571,5.825,c9f0f895fb98ab9159f51fd0297e236d,0
1103,813954.82,46.81,3.268,223.5188055,5.825,c9f0f895fb98ab9159f51fd0297e236d,0
1104,778178.53,45.52,3.29,223.6133539,5.825,c9f0f895fb98ab9159f51fd0297e236d,0
1105,927610.69,45.56,3.36,223.7079023,5.825,c9f0f895fb98ab9159f51fd0297e236d,0
1106,1021400.42,35.71,3.409,223.8024507,5.825,c9f0f895fb98ab9159f51fd0297e236d,1
1107,1096232.89,37.51,3.51,223.9658621,5.825,c9f0f895fb98ab9159f51fd0297e236d,0
1108,928537.54,46.33,3.555,224.1809207,5.825,c9f0f895fb98ab9159f51fd0297e236d,0
1109,952264.91,50.95,3.63,224.3959793,5.825,c9f0f895fb98ab9159f51fd0297e236d,0
1110,960115.56,49.59,3.669,224.6110379,5.825,c9f0f895fb98ab9159f51fd0297e236d,0
1111,921178.39,56.63,3.734,224.7657327,5.825,c9f0f895fb98ab9159f51fd0297e236d,0
1112,874223.25,52.9,3.787,224.8399424,5.825,c9f0f895fb98ab9159f51fd0297e236d,0
1113,905935.29,66.69,3.845,224.9141521,5.825,c9f0f895fb98ab9159f51fd0297e236d,0
1114,1046816.59,62.18,3.891,224.9883618,5.679,c9f0f895fb98ab9159f51fd0297e236d,0
1115,909989.45,65.19,3.891,225.0625714,5.679,c9f0f895fb98ab9159f51fd0297e236d,0
1116,872288.46,63.59,3.877,225.1179914,5.679,c9f0f895fb98ab9159f51fd0297e236d,0
1117,879448.25,70.34,3.814,225.1734114,5.679,c9f0f895fb98ab9159f51fd0297e236d,0
1118,937232.09,73.96,3.749,225.2288314,5.679,c9f0f895fb98ab9159f51fd0297e236d,0
1119,920128.89,64.96,3.688,225.2842514,5.679,c9f0f895fb98ab9159f51fd0297e236d,0
1120,913922.01,64.16,3.63,225.3002908,5.679,c9f0f895fb98ab9159f51fd0297e236d,0
1121,895157.44,76.11,3.561,225.3005779,5.679,c9f0f895fb98ab9159f51fd0297e236d,0
1122,921161.2,78.31,3.501,225.300865,5.679,c9f0f895fb98ab9159f51fd0297e236d,0
1123,928820.0,74.28,3.452,225.3011521,5.679,c9f0f895fb98ab9159f51fd0297e236d,0
1124,916918.7,77.14,3.393,225.3134743,5.679,c9f0f895fb98ab9159f51fd0297e236d,0
1125,899449.65,78.85,3.346,225.3558843,5.679,c9f0f895fb98ab9159f51fd0297e236d,0
1126,878298.22,84.47,3.286,225.3982943,5.679,c9f0f895fb98ab9159f51fd0297e236d,0
1127,936205.5,81.24,3.227,225.4407043,5.401,c9f0f895fb98ab9159f51fd0297e236d,0
1128,890488.01,78.46,3.256,225.4831143,5.401,c9f0f895fb98ab9159f51fd0297e236d,0
1129,888834.07,79.94,3.311,225.4930078,5.401,c9f0f895fb98ab9159f51fd0297e236d,0
1130,838227.52,81.71,3.407,225.5029014,5.401,c9f0f895fb98ab9159f51fd0297e236d,0
1131,897076.73,85.06,3.417,225.5127949,5.401,c9f0f895fb98ab9159f51fd0297e236d,0
1132,930745.69,83.74,3.494,225.5226885,5.401,c9f0f895fb98ab9159f51fd0297e236d,0
1133,896613.19,81.21,3.571,225.6050797,5.401,c9f0f895fb98ab9159f51fd0297e236d,0
1134,936373.65,73.77,3.62,225.7418442,5.401,c9f0f895fb98ab9159f51fd0297e236d,0
1135,976137.73,75.33,3.638,225.8786088,5.401,c9f0f895fb98ab9159f51fd0297e236d,0
1136,932160.37,80.87,3.73,226.0153733,5.401,c9f0f895fb98ab9159f51fd0297e236d,1
1137,883569.38,67.21,3.717,226.1615981,5.401,c9f0f895fb98ab9159f51fd0297e236d,0
1138,857796.45,66.96,3.721,226.3645848,5.401,c9f0f895fb98ab9159f51fd0297e236d,0
1139,884724.41,71.1,3.666,226.5675714,5.401,c9f0f895fb98ab9159f51fd0297e236d,0
1140,976436.02,61.41,3.617,226.7705581,5.124,c9f0f895fb98ab9159f51fd0297e236d,0
1141,927511.99,55.03,3.601,226.9735448,5.124,c9f0f895fb98ab9159f51fd0297e236d,0
1142,900309.75,62.99,3.594,227.0184166,5.124,c9f0f895fb98ab9159f51fd0297e236d,0
1143,891671.44,64.74,3.506,227.0369359,5.124,c9f0f895fb98ab9159f51fd0297e236d,0
1144,549505.55,38.01,2.572,214.6554591,6.415,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1145,552677.48,37.08,2.548,214.8056534,6.415,45c48cce2e2d7fbdea1afc51c7c6ad26,1
1146,511327.9,43.06,2.514,214.8506185,6.415,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1147,473773.27,43.83,2.561,214.8780453,6.415,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1148,507297.88,48.43,2.625,214.9054721,6.415,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1149,494145.8,55.76,2.667,214.932899,6.415,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1150,485744.61,53.15,2.72,214.7597274,6.415,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1151,484946.56,51.8,2.732,214.5531227,6.415,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1152,545206.32,65.21,2.719,214.3465181,6.384,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1153,529384.31,64.95,2.77,214.1399135,6.384,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1154,485764.32,66.09,2.808,214.0001817,6.384,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1155,488683.57,61.26,2.795,213.9496138,6.384,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1156,491723.42,66.07,2.78,213.8990459,6.384,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1157,526128.61,68.58,2.835,213.848478,6.384,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1158,492792.8,70.53,2.854,213.8469819,6.384,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1159,506274.94,71.5,2.826,214.1399162,6.384,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1160,558143.53,77.12,2.759,214.4328505,6.384,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1161,586061.46,79.65,2.705,214.7257848,6.384,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1162,522715.68,83.75,2.668,215.0187191,6.384,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1163,513073.87,82.99,2.637,215.0166484,6.384,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1164,509263.28,85.02,2.653,214.8965756,6.384,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1165,528832.54,78.55,2.669,214.7765028,6.442,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1166,485389.15,78.51,2.642,214.6564301,6.442,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1167,474030.51,82.93,2.623,214.6474453,6.442,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1168,462676.5,84.49,2.608,214.7865779,6.442,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1169,468675.19,79.83,2.64,214.9257105,6.442,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1170,522815.45,87.09,2.627,215.064843,6.442,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1171,481897.98,86.85,2.692,215.2039756,6.442,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1172,499325.38,86.3,2.664,215.1619646,6.442,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1173,506789.66,84.01,2.619,215.1199536,6.442,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1174,511049.06,82.47,2.577,215.0779426,6.442,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1175,484835.2,77.7,2.565,215.0359315,6.442,45c48cce2e2d7fbdea1afc51c7c6ad26,1
1176,463448.59,81.19,2.582,215.0615285,6.442,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1177,452905.22,77.15,2.624,215.1378313,6.442,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1178,495692.19,69.08,2.603,215.2141341,6.56,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1179,505069.21,65.35,2.633,215.290437,6.56,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1180,454769.68,67.36,2.72,215.3589917,6.56,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1181,466322.76,69.99,2.725,215.4081762,6.56,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1182,508801.61,64.43,2.716,215.4573607,6.56,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1183,517869.97,58.69,2.689,215.5065452,6.56,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1184,520846.68,61.59,2.728,215.5557297,6.56,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1185,519823.3,49.96,2.771,215.4372854,6.56,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1186,768070.53,60.18,2.735,215.2909028,6.56,45c48cce2e2d7fbdea1afc51c7c6ad26,1
1187,578164.82,49.89,2.708,215.1445203,6.56,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1188,618121.82,46.1,2.843,214.9981378,6.56,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1189,685243.2,49.7,2.869,214.9334937,6.56,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1190,873347.55,50.93,2.886,214.9301534,6.56,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1191,459770.85,45.92,2.943,214.9268131,6.56,45c48cce2e2d7fbdea1afc51c7c6ad26,1
1192,490981.78,41.82,2.976,214.9234729,6.416,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1193,458086.69,36.43,2.983,214.9749587,6.416,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1194,454021.69,44.72,3.016,215.3554013,6.416,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1195,463561.48,43.9,3.01,215.7358438,6.416,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1196,544612.28,31.82,2.989,216.1162864,6.416,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1197,555279.02,34.13,3.022,216.496729,6.416,45c48cce2e2d7fbdea1afc51c7c6ad26,1
1198,610985.56,58.5,3.045,216.8154856,6.416,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1199,513107.2,59.01,3.065,217.1095679,6.416,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1200,542016.18,60.67,3.288,217.4036503,6.416,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1201,517783.5,54.75,3.459,217.6977326,6.416,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1202,515226.11,63.82,3.488,217.9563371,6.416,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1203,497488.4,68.79,3.473,218.2007506,6.416,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1204,520962.14,56.12,3.524,218.445164,6.38,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1205,561625.92,71.4,3.622,218.6895775,6.38,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1206,528420.28,71.9,3.743,218.9134935,6.38,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1207,549502.11,72.35,3.807,219.0861659,6.38,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1208,532226.2,70.85,3.81,219.2588382,6.38,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1209,545251.1,62.2,3.906,219.4315106,6.38,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1210,539126.0,77.66,3.899,219.6041829,6.38,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1211,518266.9,70.49,3.907,219.3622809,6.38,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1212,553834.04,80.42,3.786,219.1203788,6.38,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1213,587004.29,85.8,3.699,218.8784768,6.38,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1214,550076.32,85.81,3.648,218.6365747,6.38,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1215,558671.14,89.15,3.637,218.5877333,6.38,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1216,538745.93,86.74,3.594,218.6836874,6.38,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1217,537064.03,89.14,3.524,218.7796415,6.404,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1218,535983.13,89.04,3.48,218.8755955,6.404,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1219,512834.04,90.45,3.575,218.9607242,6.404,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1220,491449.94,89.08,3.651,219.0187895,6.404,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1221,471449.98,91.1,3.682,219.0768548,6.404,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1222,554879.67,91.52,3.684,219.1349201,6.404,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1223,520284.79,91.63,3.638,219.1929854,6.404,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1224,540819.44,85.8,3.554,219.2556109,6.404,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1225,542663.53,88.95,3.523,219.3189965,6.404,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1226,544643.33,89.33,3.533,219.382382,6.404,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1227,528784.86,75.65,3.546,219.4457675,6.404,45c48cce2e2d7fbdea1afc51c7c6ad26,1
1228,500274.03,77.95,3.526,219.6297841,6.404,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1229,506743.78,74.42,3.467,219.9746423,6.404,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1230,508567.04,78.45,3.355,220.3195004,6.404,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1231,553836.98,72.62,3.285,220.6643585,6.054,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1232,529515.66,67.27,3.274,220.9836849,6.054,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1233,557075.21,65.46,3.353,221.1498206,6.054,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1234,548527.49,63.96,3.372,221.3159563,6.054,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1235,597855.07,54.46,3.332,221.4820921,6.054,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1236,594574.12,58.28,3.297,221.6482278,6.054,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1237,542414.27,58.8,3.308,221.8803923,6.054,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1238,814753.5,54.32,3.236,222.1389683,6.054,45c48cce2e2d7fbdea1afc51c7c6ad26,1
1239,613115.21,46.84,3.172,222.3975443,6.054,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1240,630327.28,37.65,3.158,222.6561203,6.054,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1241,705557.97,47.31,3.159,222.8825484,6.054,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1242,905324.68,44.43,3.112,223.0661125,6.054,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1243,549788.36,43.41,3.129,223.2496766,6.054,45c48cce2e2d7fbdea1afc51c7c6ad26,1
1244,519585.67,47.54,3.157,223.4332408,5.667,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1245,474964.6,42.44,3.261,223.6168049,5.667,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1246,480130.04,51.56,3.268,223.7114288,5.667,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1247,482451.21,49.38,3.29,223.8060527,5.667,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1248,549967.89,54.43,3.36,223.9006766,5.667,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1249,609736.12,44.03,3.409,223.9953006,5.667,45c48cce2e2d7fbdea1afc51c7c6ad26,1
1250,658965.05,43.81,3.51,224.1588663,5.667,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1251,563578.79,53.67,3.555,224.3741384,5.667,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1252,619498.28,57.2,3.63,224.5894104,5.667,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1253,574955.95,54.03,3.669,224.8046825,5.667,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1254,550373.57,59.94,3.734,224.9594902,5.667,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1255,550791.32,58.79,3.787,225.0336786,5.667,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1256,574985.37,67.87,3.845,225.107867,5.667,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1257,677885.99,68.83,3.891,225.1820555,5.539,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1258,578539.86,69.19,3.891,225.2562439,5.539,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1259,542819.03,68.04,3.877,225.3117488,5.539,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1260,550414.99,73.07,3.814,225.3672537,5.539,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1261,586289.08,78.98,3.749,225.4227585,5.539,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1262,592572.3,70.94,3.688,225.4782634,5.539,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1263,571463.93,69.52,3.63,225.4942498,5.539,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1264,547226.0,79.69,3.561,225.4944288,5.539,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1265,583648.59,80.26,3.501,225.4946078,5.539,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1266,582525.42,78.91,3.452,225.4947868,5.539,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1267,564606.1,82.21,3.393,225.5070634,5.539,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1268,562173.12,81.05,3.346,225.5495841,5.539,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1269,544770.7,87.18,3.286,225.5921049,5.539,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1270,578790.36,84.15,3.227,225.6346256,5.277,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1271,536537.64,82.39,3.256,225.6771463,5.277,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1272,513991.57,83.39,3.311,225.6871121,5.277,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1273,495951.0,86.41,3.407,225.6970779,5.277,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1274,533887.54,90.23,3.417,225.7070437,5.277,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1275,538713.47,88.66,3.494,225.7170094,5.277,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1276,535153.47,86.37,3.571,225.7995323,5.277,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1277,572887.78,77.9,3.62,225.9364729,5.277,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1278,576879.15,80.71,3.638,226.0734135,5.277,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1279,565812.29,87.93,3.73,226.2103541,5.277,45c48cce2e2d7fbdea1afc51c7c6ad26,1
1280,523427.35,73.55,3.717,226.3567545,5.277,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1281,533756.88,69.92,3.721,226.5599138,5.277,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1282,516361.06,76.8,3.666,226.7630732,5.277,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1283,606755.3,66.61,3.617,226.9662325,4.954,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1284,558464.8,60.09,3.601,227.1693919,4.954,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1285,542009.46,68.01,3.594,227.214288,4.954,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1286,549731.49,69.52,3.506,227.2328068,4.954,45c48cce2e2d7fbdea1afc51c7c6ad26,0
1287,2193048.75,54.34,2.962,126.4420645,9.765,d3d9446802a44259755d38e6d163e820,0
1288,2176028.52,49.96,2.828,126.4962581,9.765,d3d9446802a44259755d38e6d163e820,1
1289,2113432.58,58.22,2.915,126.5262857,9.765,d3d9446802a44259755d38e6d163e820,0
1290,2006774.96,52.77,2.825,126.5522857,9.765,d3d9446802a44259755d38e6d163e820,0
1291,1987090.09,55.92,2.877,126.5782857,9.765,d3d9446802a44259755d38e6d163e820,0
1292,1941346.13,52.33,3.034,126.6042857,9.765,d3d9446802a44259755d38e6d163e820,0
1293,1946875.06,61.46,3.054,126.6066452,9.765,d3d9446802a44259755d38e6d163e820,0
1294,1893532.46,60.05,2.98,126.6050645,9.765,d3d9446802a44259755d38e6d163e820,0
1295,2138651.97,63.66,3.086,126.6034839,9.524,d3d9446802a44259755d38e6d163e820,0
1296,2041069.37,65.29,3.004,126.6019032,9.524,d3d9446802a44259755d38e6d163e820,0
1297,1826241.44,69.74,3.109,126.5621,9.524,d3d9446802a44259755d38e6d163e820,0
1298,1829521.83,66.42,3.05,126.4713333,9.524,d3d9446802a44259755d38e6d163e820,0
1299,1790694.59,69.76,3.105,126.3805667,9.524,d3d9446802a44259755d38e6d163e820,0
1300,1921432.16,71.06,3.127,126.2898,9.524,d3d9446802a44259755d38e6d163e820,0
1301,1808056.41,73.88,3.145,126.2085484,9.524,d3d9446802a44259755d38e6d163e820,0
1302,1847613.58,78.32,3.12,126.1843871,9.524,d3d9446802a44259755d38e6d163e820,0
1303,1904618.17,76.67,3.058,126.1602258,9.524,d3d9446802a44259755d38e6d163e820,0
1304,1931406.28,82.82,2.941,126.1360645,9.524,d3d9446802a44259755d38e6d163e820,0
1305,1827521.71,89.67,3.057,126.1119032,9.524,d3d9446802a44259755d38e6d163e820,0
1306,1837636.24,83.49,2.935,126.114,9.524,d3d9446802a44259755d38e6d163e820,0
1307,1768172.31,90.32,3.084,126.1266,9.524,d3d9446802a44259755d38e6d163e820,0
1308,1845893.87,92.89,2.978,126.1392,9.199,d3d9446802a44259755d38e6d163e820,0
